filepath,class_id,class_name,source_dataset,original_split
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand3_0_dif_seg_3_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand3_0_dif_seg_4_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand3_0_dif_seg_5_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand4_0_bot_seg_2_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand4_0_bot_seg_3_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand4_0_bot_seg_4_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand4_0_bot_seg_5_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand5_0_bot_seg_1_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand5_0_bot_seg_2_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand5_0_bot_seg_3_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand5_0_dif_seg_2_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand5_0_dif_seg_3_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand5_0_dif_seg_4_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\0\hand5_0_dif_seg_5_cropped.jpeg,0,0,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_bot_seg_1_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_bot_seg_2_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_bot_seg_3_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_bot_seg_4_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_bot_seg_5_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_right_seg_1_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_right_seg_2_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_right_seg_3_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_right_seg_4_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_right_seg_5_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_top_seg_1_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_top_seg_2_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_top_seg_3_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_top_seg_4_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand1_1_top_seg_5_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_bot_seg_1_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_bot_seg_2_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_bot_seg_3_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_bot_seg_4_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_bot_seg_5_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_right_seg_1_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_right_seg_2_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_right_seg_3_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_right_seg_4_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_right_seg_5_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_top_seg_1_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_top_seg_2_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_top_seg_3_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_top_seg_4_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand2_1_top_seg_5_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand3_1_dif_seg_1_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand3_1_dif_seg_2_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand3_1_dif_seg_3_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand3_1_dif_seg_4_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand3_1_dif_seg_5_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand4_1_bot_seg_1_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand4_1_bot_seg_3_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand4_1_bot_seg_5_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand5_1_bot_seg_1_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand5_1_bot_seg_2_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand5_1_bot_seg_3_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand5_1_bot_seg_4_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand5_1_bot_seg_5_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand5_1_dif_seg_1_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand5_1_dif_seg_3_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\1\hand5_1_dif_seg_5_cropped.jpeg,1,1,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_dif_seg_1_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_dif_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_dif_seg_3_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_dif_seg_4_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_right_seg_1_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_right_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_right_seg_3_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_right_seg_4_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_right_seg_5_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_top_seg_1_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_top_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_top_seg_4_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand1_2_top_seg_5_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_bot_seg_1_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_bot_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_bot_seg_3_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_bot_seg_4_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_bot_seg_5_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_dif_seg_1_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_dif_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_dif_seg_3_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_dif_seg_4_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_dif_seg_5_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_right_seg_1_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_right_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_right_seg_3_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_right_seg_4_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_right_seg_5_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_top_seg_1_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_top_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_top_seg_3_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand2_2_top_seg_4_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand3_2_dif_seg_1_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand3_2_dif_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand3_2_dif_seg_3_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand3_2_dif_seg_4_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand3_2_dif_seg_5_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand4_2_bot_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand4_2_bot_seg_3_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand4_2_bot_seg_4_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand4_2_bot_seg_5_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand5_2_bot_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand5_2_bot_seg_4_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand5_2_dif_seg_1_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand5_2_dif_seg_2_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand5_2_dif_seg_3_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\2\hand5_2_dif_seg_5_cropped.jpeg,2,2,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_bot_seg_1_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_bot_seg_2_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_bot_seg_3_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_bot_seg_4_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_bot_seg_5_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_dif_seg_1_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_dif_seg_2_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_dif_seg_3_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_dif_seg_4_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_dif_seg_5_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_left_seg_1_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_left_seg_2_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_left_seg_3_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_left_seg_4_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_left_seg_5_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_right_seg_1_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_right_seg_2_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_top_seg_1_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_top_seg_2_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_top_seg_3_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_top_seg_4_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand1_3_top_seg_5_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand2_3_bot_seg_1_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand2_3_bot_seg_2_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand2_3_bot_seg_3_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand2_3_bot_seg_4_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand2_3_bot_seg_5_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand2_3_dif_seg_1_cropped.jpeg,3,3,combine_asl,all
C:\Users\jordi\Desktop\Git\DeepLearning-FinalProject\data\combine_asl_dataset\3\hand2_3_dif_seg_2_cropped.jpeg,3,3,combine_asl,all
